Unnamed: 0,head,variable,value,prob
5,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1250,0.0101010101010101
5,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1278,0.0101010101010101
5,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1390,0.0101010101010101
5,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1672,0.0101010101010101
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi2023,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1855,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1672,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1059,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1033,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi944,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1141,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1477,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1927,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1390,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1397,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi124,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi799,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi724,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1976,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi771,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi173,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi438,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1218,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1203,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1674,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi806,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1046,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1756,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1991,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1426,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi831,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1410,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi463,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1630,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1007,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1921,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi582,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi103,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi361,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1759,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1139,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi63,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1864,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1338,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1973,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi786,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi108,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi665,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi663,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1642,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1522,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1515,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi874,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi872,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi2037,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi159,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi566,0.1111111111111111
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi568,0.1111111111111111
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1991,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi2023,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1759,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi108,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1282,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1203,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1007,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi63,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi173,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1046,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1426,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi665,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi438,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1397,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi566,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi361,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1522,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1218,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1674,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi806,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi2034,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1976,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1642,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1477,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1921,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1141,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi944,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1410,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi771,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi582,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1279,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi463,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi534,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1033,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1630,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi124,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi702,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi2037,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi335,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi724,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi159,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1129,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi331,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1412,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1149,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi776,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1779,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi476,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1677,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1413,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi484,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi655,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1338,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1864,0.0101010101010101
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1811,0.0101010101010101
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi2023,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1282,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1642,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi765,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi108,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1033,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi63,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1522,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi786,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1921,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1630,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1991,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1477,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1203,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi582,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi806,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi124,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1046,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1218,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi665,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1426,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi874,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1759,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1397,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1976,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi568,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi872,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi2037,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi534,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi463,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi926,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1874,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi164,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1269,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1670,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi42,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1129,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi771,0.2222222222222222
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi452,0.2222222222222222
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi786,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi568,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1033,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi2037,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1129,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1397,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1792,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi42,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi295,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1046,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1218,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1921,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi665,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1991,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1477,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1426,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi294,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1269,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi702,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi582,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi534,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1642,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi771,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1203,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi944,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi159,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1390,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1646,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi806,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi874,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi512,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1410,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1073,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi173,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1007,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi2034,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1976,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1786,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1141,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi2023,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi622,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi483,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi872,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi335,0.2323232323232323
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1002,0.2323232323232323
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1141,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1642,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1046,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi874,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1921,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1426,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi483,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi872,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1477,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1410,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1218,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi568,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi944,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi786,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1203,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi2037,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi806,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi466,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi765,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1851,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1630,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi463,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1991,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi335,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi526,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi582,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1129,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1367,0.0606060606060606
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi108,0.0606060606060606
0,topic_1,concept_vocab_index,vi1961,0.0606060606060606
1,topic_1,concept_vocab_index,vi1036,0.1313131313131313
2,topic_1,concept_vocab_index,vi159,0.0606060606060606
3,topic_1,concept_vocab_index,vi518,0.0303030303030303
4,topic_1,concept_vocab_index,vi2018,0.0101010101010101
5,topic_1,concept_vocab_index,vi108,0.0101010101010101
6,topic_1,concept_vocab_index,vi568,0.1111111111111111
7,topic_1,concept_vocab_index,vi1855,0.0101010101010101
8,topic_1,concept_vocab_index,vi1338,0.2222222222222222
9,topic_1,concept_vocab_index,vi665,0.2323232323232323
10,topic_1,concept_vocab_index,vi1696,0.0606060606060606
11,topic_1,concept_vocab_index,vi485,0.0404040404040404
12,topic_1,concept_vocab_index,vi28,0.1313131313131313
13,topic_1,concept_vocab_index,vi799,0.0202020202020202
14,topic_1,concept_vocab_index,vi2040,0.0101010101010101
15,topic_1,concept_vocab_index,vi761,0.0
16,topic_1,concept_vocab_index,vi1247,0.0404040404040404
17,topic_1,concept_vocab_index,vi801,0.0606060606060606
18,topic_1,concept_vocab_index,vi1458,0.0404040404040404
19,topic_1,concept_vocab_index,vi844,0.0202020202020202
20,topic_1,concept_vocab_index,vi1166,0.0606060606060606
21,topic_1,concept_vocab_index,vi1160,0.0101010101010101
22,topic_1,concept_vocab_index,vi78,0.0303030303030303
23,topic_1,concept_vocab_index,vi750,0.0202020202020202
24,topic_1,concept_vocab_index,vi1033,0.1212121212121212
25,topic_1,concept_vocab_index,vi709,0.0202020202020202
26,topic_1,concept_vocab_index,vi1756,0.0202020202020202
27,topic_1,concept_vocab_index,vi442,0.0909090909090909
28,topic_1,concept_vocab_index,vi1674,0.0606060606060606
29,topic_1,concept_vocab_index,vi466,0.101010101010101
30,topic_1,concept_vocab_index,vi1991,0.0
31,topic_1,concept_vocab_index,vi1244,0.0303030303030303
32,topic_2,concept_vocab_index,vi1961,0.0202020202020202
33,topic_2,concept_vocab_index,vi1036,0.0404040404040404
34,topic_2,concept_vocab_index,vi159,0.0202020202020202
35,topic_2,concept_vocab_index,vi518,0.0404040404040404
36,topic_2,concept_vocab_index,vi2018,0.0303030303030303
37,topic_2,concept_vocab_index,vi108,0.0202020202020202
38,topic_2,concept_vocab_index,vi568,0.0404040404040404
39,topic_2,concept_vocab_index,vi1855,0.0
40,topic_2,concept_vocab_index,vi1338,0.0
41,topic_2,concept_vocab_index,vi665,0.0101010101010101
